"yr","mo","mo2","region","site","lat","long","dist","plot","id","status","hgt","mass_tot","mass_s","mass_l","flwr","flwr_len","flwr_mass"
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","219","LIVE",80,3.6,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","220","LIVE",76,3.2,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","221","LIVE",68,2.5,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","222","LIVE",47,0.9,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","223","LIVE",61,1.2,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","224","LIVE",51,0.9,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","225","LIVE",47,0.6,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","226","LIVE",65,0.9,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","227","LIVE",73,2.2,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","228","LIVE",36.5,0.6,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","229","LIVE",34,0.5,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","230","LIVE",48.5,0.7,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","231","LIVE",25,0.2,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","232","LIVE",23,0.4,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","233","DEAD",52,0.6,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","234","DEAD",40,0.7,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","235","DEAD",53.5,1.1,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","236","DEAD",42,0.8,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","237","DEAD",37,0.5,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","238","DEAD",36.5,0.7,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","239","DEAD",25,0.3,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","240","DEAD",21,0.5,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"A","241","DEAD",38,0.6,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"B",NA,"LIVE",85,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"B",NA,"LIVE",54,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"B",NA,"LIVE",62,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"B",NA,"LIVE",66,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"B",NA,"LIVE",80,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"B",NA,"LIVE",13,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"B",NA,"DEAD",13,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"B",NA,"DEAD",11,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"B",NA,"DEAD",24,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"B",NA,"DEAD",26,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"B",NA,"DEAD",21,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"B",NA,"DEAD",12,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"B",NA,"DEAD",4,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"B",NA,"DEAD",14,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"B",NA,"DEAD",8,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"LIVE",85,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"LIVE",88,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"LIVE",24,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"LIVE",89,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"LIVE",91,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"LIVE",84,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"LIVE",74,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"LIVE",68,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"LIVE",72,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"LIVE",60,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"DEAD",9,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"DEAD",11,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"DEAD",40,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"DEAD",21,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"DEAD",18,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"DEAD",7,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"DEAD",21,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"DEAD",20,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"DEAD",6,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"DEAD",26,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,20,"C",NA,"DEAD",25,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","195","LIVE",54,1.8,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","196","LIVE",50,1.5,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","197","LIVE",79,4.3,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","198","LIVE",63.5,2.7,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","199","LIVE",64,3.7,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","200","LIVE",68.5,3.9,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","201","LIVE",69,4.3,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","202","LIVE",60.5,2.1,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","203","LIVE",29,0.5,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","204","LIVE",62,1.9,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","205","LIVE",57.5,2,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","206","LIVE",56,2,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","207","LIVE",41,1.4,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","208","LIVE",56,1.6,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","209","LIVE",47,1.7,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","210","LIVE",51,2,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","211","LIVE",40,0.7,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","212","LIVE",39.5,0.8,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","213","LIVE",66,3.9,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","214","LIVE",60,1.9,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","215","LIVE",60,1.7,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","216","LIVE",41,1,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","217","LIVE",16,0.2,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","218","LIVE",10,0.1,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","179","DEAD",28,0.5,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","180","DEAD",57.5,1.4,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","181","DEAD",65,2.2,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","182","DEAD",60,0.9,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","183","DEAD",33.5,1.2,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","184","DEAD",45.5,1.2,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","185","DEAD",37,1.5,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","186","DEAD",58,1.1,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","187","DEAD",54.5,1.6,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","188","DEAD",53.5,1,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","189","DEAD",64,1.3,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","190","DEAD",23,0.4,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","191","DEAD",44,0.7,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","192","DEAD",19,0.4,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","193","DEAD",17,0.4,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"A","194","DEAD",17,0.3,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"LIVE",56,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"LIVE",88,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"LIVE",62,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"LIVE",72,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"LIVE",51,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"LIVE",64,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"LIVE",80,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"LIVE",81,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"LIVE",80,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"LIVE",75,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",35,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",90,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",54,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",13,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",20,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",45,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",38,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",53,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",76,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",19,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",61,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",40,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",66,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",56,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",11,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",67,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"B",NA,"DEAD",56,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"LIVE",46,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"LIVE",41,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"LIVE",61,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"LIVE",56,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"LIVE",61,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"LIVE",61,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"LIVE",36,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"LIVE",41,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"LIVE",64,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"LIVE",10,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"LIVE",45,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"LIVE",27,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"LIVE",51,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"LIVE",11,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"LIVE",21,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"DEAD",49,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"DEAD",25,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"DEAD",15,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"DEAD",25,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"DEAD",81,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"DEAD",55,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"DEAD",26,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"DEAD",25,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"DEAD",16,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"DEAD",100,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"DEAD",14,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"DEAD",35,NA,NA,NA,NA,NA,NA
2013,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,20,"C",NA,"DEAD",89,NA,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","130","LIVE",46,1.3,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","131","LIVE",49,1.3,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","132","LIVE",57,1.6,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","133","LIVE",47,0.9,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","134","LIVE",72,3.6,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","135","LIVE",64,2.3,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","136","LIVE",49,1.6,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","137","LIVE",54,2,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","138","LIVE",34,0.5,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","139","LIVE",36,0.7,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","140","LIVE",38,0.8,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","141","LIVE",58.5,2,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","142","LIVE",23,0.4,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","143","LIVE",40.5,1.1,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","144","LIVE",34,0.4,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","145","LIVE",31,0.7,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","146","LIVE",47,1.2,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","147","LIVE",22,0.3,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","148","LIVE",28,0.3,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","105","DEAD",44,1.5,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","106","DEAD",28,0.9,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","107","DEAD",51,2.9,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","108","DEAD",26.5,2,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","109","DEAD",38,1.6,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","110","DEAD",34,1.3,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","111","DEAD",24,1.2,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","112","DEAD",31,0.9,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","113","DEAD",31,0.9,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","114","DEAD",18.5,0.9,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","115","DEAD",29,1.1,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","116","DEAD",33,0.9,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","117","DEAD",36,1.1,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","118","DEAD",32.5,0.8,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","119","DEAD",19.5,0.6,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","120","DEAD",15,0.5,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","121","DEAD",22,0.5,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","122","DEAD",18,0.8,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","123","DEAD",18,0.8,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","124","DEAD",17,0.8,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","125","DEAD",28,0.3,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","126","DEAD",9.5,0.3,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","127","DEAD",13,0.2,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","128","DEAD",7,0.4,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"A","129","DEAD",7,0.4,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"B",NA,"LIVE",53,NA,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"B",NA,"LIVE",58,NA,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"B",NA,"LIVE",51,NA,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"B",NA,"LIVE",51,NA,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"B",NA,"LIVE",69,NA,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"B",NA,"LIVE",53,NA,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"B",NA,"LIVE",57,NA,NA,NA,NA,NA,NA
2013,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,20,"B",NA,"LIVE",49,NA,NA,NA,NA,NA,NA
